maker_model,body_type,type,seat,door,mileage,non_smoker_vehicle,power,gearbox,engine_size,fuel_type,emission_classe,colour,upholstery_colour,upholstery,price (€),car_age,inspection_interval
87,3,1,4,2,1001,1,135,0,1998,27,7,1,5,1,69450,0,0
242,13,5,5,5,13810,1,110,0,1997,4,7,1,1,5,34980,2,1
65,12,2,5,5,4400,1,140,0,1995,4,7,7,1,1,37880,1,-2
608,12,5,5,5,54800,1,154,0,1956,4,5,7,1,3,21680,5,0
26,3,5,4,2,52600,1,140,0,1968,4,5,1,1,1,24880,7,0
743,10,5,3,4,40000,1,110,0,1968,4,5,2,1,3,31730,5,0
629,8,5,5,4,107718,0,96,1,1499,3,8,12,1,3,18699,5,0
250,18,4,8,5,35,1,125,0,2000,4,7,1,1,0,52990,0,-3
241,8,5,5,5,20478,1,110,1,1496,26,7,1,1,3,31950,2,1
117,8,5,5,4,199000,1,105,1,1995,3,5,1,1,1,8990,13,0
441,13,5,5,5,21302,1,118,0,1332,10,7,7,1,2,36885,2,0
24,13,5,5,4,103445,1,125,1,1968,3,4,7,1,0,11900,13,0
226,10,5,3,4,57500,0,96,1,1995,4,8,9,1,0,27985,2,0
236,12,5,5,5,39900,1,134,1,1498,21,8,12,1,0,21385,4,0
355,2,5,5,5,105517,1,46,1,1275,20,5,1,0,3,15990,27,-1
698,13,5,5,5,38000,0,135,0,1968,4,8,1,1,5,30670,3,0
106,12,5,5,4,86728,1,294,0,2993,3,6,1,3,1,49999,5,-1
108,4,5,4,4,80000,1,235,0,2993,4,5,1,1,1,69820,3,0
27,13,5,5,5,69000,0,210,0,2967,3,7,1,1,1,44970,4,-1
651,8,5,5,5,198078,1,176,0,2967,4,4,1,1,3,22900,12,0
791,8,4,7,5,5,1,150,0,1968,4,7,1,1,1,93970,1,-2
329,8,5,5,4,45561,1,132,0,1999,4,8,1,1,3,29830,4,0
130,3,5,2,2,164300,1,87,1,1895,20,3,10,1,1,9444,23,0
179,8,5,5,5,9897,1,228,0,1984,16,5,1,1,1,41407,1,0
741,12,5,5,4,81784,1,66,0,1364,3,3,2,1,0,8950,14,0
558,18,5,6,4,100,1,174,0,1950,4,8,1,1,1,162880,1,0
27,13,5,5,4,98050,1,210,0,2967,3,8,7,1,1,46990,4,0
236,12,5,5,5,42355,1,110,0,1995,4,8,7,1,0,19995,3,0
589,8,5,5,5,34151,1,116,0,1332,21,7,1,1,1,25700,2,0
173,18,5,7,4,104066,0,120,1,1997,3,5,12,1,3,25800,4,0
24,13,5,5,5,41546,1,170,0,2967,4,8,9,1,3,33999,4,0
236,13,5,5,4,164571,1,120,0,1997,3,4,2,1,3,9500,11,-1
511,4,5,5,4,97000,1,430,0,5461,16,5,2,1,1,72500,5,0
95,13,5,5,5,101833,0,195,0,2993,4,5,12,1,1,33890,4,1
430,4,5,4,2,76395,1,180,0,1950,4,5,1,1,3,36880,3,0
117,8,5,5,4,46934,1,140,0,1995,4,5,12,1,5,27440,6,0
64,12,3,5,4,195,1,100,0,1499,25,7,1,4,3,32990,1,0
795,8,5,5,5,32490,1,140,0,1984,26,8,12,1,0,27900,4,0
768,13,5,5,5,117728,1,88,0,1598,4,8,7,1,0,18887,4,0
21,12,5,5,5,15508,1,70,1,999,16,5,7,1,0,21970,2,-1
537,12,5,4,4,40180,0,463,0,5980,11,7,1,1,1,188880,3,0
236,13,5,5,5,54500,1,88,0,1499,4,8,1,1,2,19460,3,0
277,2,4,5,5,65,1,62,0,1197,25,7,7,5,0,16790,0,0
312,2,4,5,5,15,1,62,1,1197,25,7,7,1,1,19290,0,-1
797,8,5,5,5,56964,1,310,0,3956,4,8,7,1,1,79950,4,0
23,12,5,5,4,39500,1,110,1,1498,20,8,7,1,0,25950,3,0
695,8,5,5,5,50000,0,85,0,1598,4,7,1,1,0,22580,4,-1
581,8,3,5,5,0,0,84,1,999,20,7,12,1,0,22390,1,0
291,8,5,5,5,49479,1,221,0,2993,4,5,7,5,1,45890,4,-1
301,8,5,5,4,65062,1,184,0,2987,4,5,7,1,1,31880,7,0
226,14,5,7,4,55400,1,88,1,1499,4,8,12,1,2,22880,4,0
185,13,3,7,4,0,0,74,1,999,13,7,4,1,0,24290,1,0
401,5,3,7,4,10,0,140,1,1950,4,5,12,1,0,53450,1,0
121,8,5,5,4,42248,1,240,0,2993,3,6,1,3,1,56499,3,0
63,12,5,5,5,112700,1,90,0,1995,20,4,7,1,0,8990,13,0
602,2,5,5,5,19800,1,55,1,1199,25,7,2,1,1,15990,2,0
181,13,5,5,5,12500,0,180,0,1395,10,5,7,1,0,30970,2,0
97,13,5,5,4,52304,1,250,0,2998,11,6,12,3,1,43500,4,0
23,12,5,5,4,8072,1,110,1,1498,16,5,10,1,0,29370,1,-2
426,13,5,5,5,68000,0,125,0,2143,4,5,12,1,1,28960,5,0
752,12,5,5,4,27893,1,110,0,1395,16,5,1,1,1,21880,7,0
364,3,3,4,2,0,1,131,0,1998,27,7,1,1,0,39990,1,0
497,8,5,5,4,121204,1,180,0,1991,16,5,7,1,1,33880,5,0
252,13,5,5,5,170575,1,74,1,1499,4,8,12,1,0,16550,4,0
241,8,5,5,5,14218,1,110,1,1498,19,7,9,1,3,30890,2,-2
26,12,5,5,5,87400,1,140,0,1968,4,5,7,1,3,31738,5,0
688,12,5,5,4,68184,0,85,1,1598,3,5,11,4,0,13999,4,-1
795,8,3,5,5,10,1,110,0,1498,20,7,1,1,0,50990,1,0
653,8,5,5,4,46609,1,324,0,2894,27,5,12,1,1,84900,3,-2
314,12,5,5,5,32636,1,88,0,998,20,7,7,4,0,19800,3,0
698,12,5,5,5,64200,1,140,0,1984,25,5,7,1,0,24300,4,-1
96,12,5,5,4,23947,1,225,0,2979,16,5,7,1,1,28880,8,0
758,13,5,5,5,61000,0,110,0,1968,4,8,1,1,0,21470,3,0
234,8,5,6,4,107000,1,295,0,5031,11,5,10,1,1,39999,4,0
308,13,5,5,4,268000,0,85,1,1582,3,4,7,1,0,5550,11,0
528,12,5,5,4,35577,1,250,0,2925,4,8,1,1,1,79975,3,0
696,8,5,5,5,15428,1,110,0,1498,20,7,7,1,0,38990,1,0
464,13,5,5,5,23770,1,210,0,2925,4,8,1,1,3,39950,4,0
612,8,5,5,5,37284,0,103,1,1364,25,8,9,1,1,19490,4,0
601,18,5,7,5,10,0,96,0,1199,26,7,2,4,0,32850,0,0
465,13,5,5,4,76587,1,250,0,2925,4,8,1,1,1,37780,4,0
97,13,5,5,4,61173,1,235,0,2993,3,6,2,1,1,36500,4,0
653,8,5,5,4,62000,0,250,0,2997,16,5,1,1,5,49900,6,-1
795,8,5,5,5,46998,1,140,0,1984,26,8,12,1,0,26900,4,0
241,8,5,5,5,129990,1,132,0,1997,3,5,1,1,3,17990,6,0
344,8,5,5,5,6700,1,135,0,1987,10,8,6,3,1,39990,2,0
774,8,5,5,5,10600,1,110,0,1498,20,7,7,1,0,26440,1,0
774,8,5,5,4,30000,1,85,1,999,11,8,1,1,0,19980,3,0
293,8,1,5,5,1,1,294,0,1968,10,5,2,5,1,76890,1,-2
797,8,5,5,5,96000,0,210,0,2967,4,7,5,3,1,51970,5,0
185,13,3,5,4,0,0,74,1,999,13,7,1,1,0,21990,1,0
60,4,5,4,5,17888,1,440,0,1968,10,5,9,1,1,119990,2,-1
72,18,5,7,5,84987,1,140,0,1995,4,5,2,1,1,29780,4,0
770,2,5,5,4,69081,1,59,1,1598,3,5,2,1,0,13950,4,0
209,3,5,4,2,20522,0,51,0,1242,11,7,12,0,3,18990,4,0
24,13,5,5,5,65753,1,140,0,1968,4,8,1,1,1,31970,3,0
401,19,5,3,5,98652,0,105,1,2143,3,6,6,1,0,25950,4,0
231,8,5,5,5,73989,1,154,0,1997,4,5,12,1,3,28997,6,0
768,13,5,5,5,110031,1,110,0,1395,20,5,4,1,0,19490,5,0
72,3,5,4,3,13096,1,135,0,1998,21,8,1,4,0,34990,2,-1
561,8,5,5,4,60000,1,140,0,2298,4,5,2,1,1,41880,4,0
685,8,5,5,5,12467,1,110,0,1968,4,7,7,1,4,30950,2,-1
819,2,5,2,2,130000,1,33,0,799,3,3,10,1,0,4999,15,-1
593,8,5,5,4,71200,1,110,0,1749,4,8,1,1,1,25880,3,0
92,13,5,5,4,215000,0,140,0,2497,11,3,1,1,1,7985,15,0
24,12,5,5,4,81000,1,150,0,1968,3,7,2,1,3,34990,2,0
188,2,3,5,4,0,0,74,1,999,13,7,7,1,0,19490,1,0
558,18,5,5,5,65,1,174,0,1968,4,8,7,1,1,155880,1,0
743,10,5,2,5,10200,0,75,1,1968,4,5,12,5,0,27980,1,0
768,13,5,5,5,16200,1,110,0,1498,20,5,12,1,1,36950,1,-2
796,8,5,5,5,94850,0,110,0,1968,4,8,12,1,0,26980,3,0
175,18,5,7,5,79646,0,132,0,1997,4,8,12,1,1,38750,4,0
819,3,5,2,3,16403,1,60,0,1968,10,5,7,1,0,19995,2,0
752,12,5,5,4,39350,1,85,1,999,16,8,9,1,0,17500,3,0
310,8,3,5,5,15,1,150,0,1,10,5,1,1,1,48490,1,0
654,12,5,4,5,13277,1,243,0,2995,25,5,7,1,1,87790,5,0
607,8,5,5,4,57100,0,165,0,1598,10,5,7,1,1,25600,2,0
160,2,5,5,5,2986,0,81,0,1199,26,7,0,1,0,19850,1,0
646,3,5,5,2,25924,1,283,0,2981,27,5,1,1,1,139900,3,-2
758,13,5,5,5,128142,1,110,0,1968,4,5,7,1,4,19750,3,0
70,18,5,5,5,89539,1,85,0,1496,4,7,1,1,0,18950,4,0
608,12,5,5,5,40800,1,121,1,1490,12,8,1,1,2,16980,4,0
698,13,5,5,4,56000,1,110,0,1395,16,5,10,1,0,17990,7,-1
757,18,5,5,5,100000,1,92,1,1395,20,5,1,1,0,15490,6,0
117,8,5,5,5,87227,1,140,0,1995,4,5,10,3,1,26900,6,0
581,8,4,5,5,15,1,84,1,999,25,8,2,1,3,24790,0,-3
668,18,4,3,4,20,1,99,1,2299,3,7,12,4,0,35990,0,0
235,12,5,5,5,14153,1,92,1,999,19,7,7,1,0,20450,2,-2
748,12,3,2,4,0,0,90,1,1968,4,7,12,1,0,33990,1,0
704,8,3,5,5,0,1,149,0,2157,4,7,6,1,1,43800,1,0
745,13,5,5,5,29710,1,147,0,1968,4,7,1,1,1,44999,2,0
279,13,5,5,5,69000,1,81,0,1582,4,5,7,1,2,13360,8,0
247,18,5,5,5,169814,1,110,0,1995,4,8,10,1,0,16950,4,0
522,8,5,5,4,99318,1,190,0,2987,4,5,1,1,1,33880,10,0
26,12,5,5,4,28350,1,195,0,1984,16,7,12,1,0,35950,2,0
598,13,2,5,5,2000,1,96,0,1499,4,7,12,1,0,33490,1,0
184,8,3,5,4,0,0,74,1,999,13,7,8,1,3,23490,1,0
155,10,5,3,5,2155,0,103,1,2229,4,8,12,1,0,36850,0,0
773,18,5,7,5,70000,1,110,0,1968,3,8,4,3,1,37800,4,-1
317,8,2,5,5,15,1,100,1,1598,4,7,1,1,1,34490,1,0
774,8,5,5,5,3699,1,81,0,999,20,7,7,1,0,24430,1,0
651,8,1,5,4,9500,0,340,0,2995,20,7,1,1,1,119900,0,-3
235,12,5,5,5,27000,1,63,1,1499,4,8,10,1,0,12690,4,0
410,12,5,5,5,97888,1,80,0,1461,4,5,9,1,3,19400,6,0
632,8,5,7,5,79993,1,96,1,1199,17,7,7,1,3,26980,2,0
607,8,5,5,5,65000,1,130,0,1997,4,8,7,1,3,22890,4,-1
497,8,5,5,5,22315,1,155,0,1991,10,7,12,1,0,44885,3,0
23,12,5,5,4,37651,1,110,0,1968,4,8,12,1,3,28941,3,0
33,8,5,5,4,16865,1,110,0,2000,4,7,1,1,3,42890,1,-2
605,8,5,5,4,37288,1,96,1,1199,18,7,7,1,0,19970,2,-1
496,8,5,5,4,60000,1,150,0,2143,4,5,10,1,1,34880,8,0
26,3,5,4,3,17447,1,140,0,1968,4,5,12,1,1,34990,5,0
645,4,5,4,3,57500,1,331,0,2981,27,5,7,1,3,127990,6,0
743,10,5,2,4,6000,1,66,1,1968,4,7,12,1,0,38660,0,0
321,8,4,5,5,20,1,118,0,1482,25,7,5,1,1,31990,0,-3
598,12,5,5,5,27411,0,81,1,1199,26,7,2,1,0,16490,2,0
743,5,1,6,5,4900,0,110,1,1968,3,5,12,5,0,46980,0,-2
184,8,3,5,4,0,0,74,1,999,13,7,8,1,0,22990,1,0
157,18,5,5,5,316103,0,74,1,1499,4,8,12,1,0,16850,4,0
797,8,5,5,5,167551,1,331,0,5998,20,3,1,1,1,16890,18,0
439,13,5,5,5,39400,1,115,0,1595,20,5,1,1,1,24799,8,0
125,8,1,5,5,4001,1,390,0,4395,21,5,1,3,1,101489,1,-2
26,12,5,5,5,78952,1,180,0,1984,16,8,1,1,0,28980,4,0
24,13,5,5,4,173320,1,140,1,1968,3,5,1,1,0,13000,8,-1
795,8,5,5,4,47000,1,110,1,1968,3,5,1,1,0,23990,3,0
795,8,5,5,5,93200,1,176,0,1968,3,5,12,1,1,27990,5,-1
8,8,5,5,5,85500,1,154,0,2143,4,5,2,1,1,27280,6,0
752,12,5,5,4,202875,0,81,1,1968,3,4,1,1,0,6890,14,0
795,8,5,5,4,69000,1,130,0,1968,3,5,12,1,1,21990,9,0
80,13,5,5,5,68085,1,140,0,1995,4,8,7,4,0,27950,4,0
408,2,5,5,4,74969,1,70,1,1498,16,4,10,1,0,6950,14,0
581,8,5,5,4,30000,1,140,1,1618,11,5,7,1,0,15200,7,0
27,12,5,5,4,67420,1,150,0,1968,4,8,7,1,0,35480,3,0
594,10,4,3,2,480,0,103,1,2179,4,7,12,1,0,34850,1,-1
97,12,5,5,4,78061,1,250,0,2993,4,5,1,1,1,52820,2,0
27,13,5,5,5,206000,0,150,0,2967,4,4,1,1,3,15970,10,-1
745,13,5,5,5,22772,1,147,0,1968,4,7,9,1,4,41940,2,0
775,8,1,5,5,22700,1,110,0,1498,26,7,2,1,0,26888,2,-1
600,13,5,5,5,35075,1,70,1,1368,25,5,12,1,0,16490,6,-1
45,13,5,5,5,4500,1,596,0,3996,16,5,1,1,1,159999,3,0
291,8,5,5,5,86095,1,221,0,1997,21,8,7,1,1,35950,5,0
527,12,5,5,4,125000,0,210,0,2925,4,7,1,0,1,61470,4,0
608,13,5,5,5,67000,1,128,0,1995,4,7,7,1,3,20860,2,0
617,18,5,5,5,42960,1,100,0,1598,25,8,7,1,0,21990,4,0
765,3,5,4,5,73180,1,32,1,1483,11,5,2,5,1,27888,54,0
428,13,5,5,5,49987,1,150,0,2143,4,5,1,1,3,29420,5,0
288,18,4,3,5,10,1,115,1,2287,4,5,7,1,0,42450,0,0
559,18,5,6,4,340000,1,150,0,2987,3,5,1,1,1,8999,15,0
734,12,5,5,4,43300,0,90,0,1798,10,6,12,1,0,28999,3,0
80,12,5,5,4,62962,1,135,0,1998,17,5,1,1,3,32880,2,0
598,13,5,5,5,69645,1,90,1,1496,4,7,7,1,2,15980,2,0
106,12,1,5,4,22200,1,390,0,4395,20,7,7,3,1,74489,1,-2
808,13,5,5,4,27000,1,140,0,1969,11,8,2,1,3,29490,3,0
83,13,5,5,4,191500,1,180,0,2993,3,4,1,0,1,10900,14,-1
455,18,5,2,3,122300,1,55,1,1461,4,5,12,1,0,12488,4,0
120,8,5,5,5,17500,1,140,0,1995,4,7,1,1,3,51248,2,0
35,8,5,5,5,11000,0,195,0,1984,11,7,2,1,3,63970,2,-1
697,8,5,7,5,88900,0,176,0,1968,4,8,7,1,5,36600,4,0
770,12,5,5,4,127000,0,70,0,1598,4,8,10,1,0,13990,5,0
325,4,5,2,2,14211,1,470,0,5204,20,5,7,1,1,266900,3,0
766,13,5,5,4,100000,1,140,0,1968,3,5,12,1,1,24990,5,0
608,13,5,5,4,165150,0,88,1,1598,3,5,1,1,0,7950,8,-1
587,8,5,4,4,88010,1,140,1,2488,4,4,1,1,2,23880,9,0
441,13,5,5,4,100000,1,165,0,1991,17,8,1,1,1,30880,3,0
125,8,5,5,4,41145,1,390,0,4395,11,6,1,1,1,86999,3,0
775,8,5,5,5,12343,1,81,1,999,20,7,12,1,4,24790,1,0
798,18,3,5,5,10,0,110,0,1498,20,7,7,1,0,38690,1,0
95,13,5,5,5,94933,0,185,0,1998,20,5,1,1,1,29980,4,-1
331,8,2,5,5,9376,1,147,0,1997,21,7,1,1,1,54990,1,-2
697,8,5,5,5,80000,0,176,0,1968,4,8,7,1,5,39970,3,-2
236,12,5,5,5,31402,1,92,1,998,20,5,1,1,2,14490,6,0
705,8,5,5,4,143000,0,114,0,1998,3,5,12,5,2,14790,8,0
438,13,5,5,4,86450,0,90,1,1595,16,5,1,1,2,17990,7,0
30,12,5,5,5,142531,1,283,0,4134,4,5,1,1,1,35750,9,-1
95,13,5,5,4,45923,1,195,0,2993,3,6,7,1,1,39500,4,0
438,13,5,5,5,83700,1,90,0,1595,25,5,12,5,1,22990,7,0
516,8,5,7,4,120,1,243,0,2925,4,5,7,1,1,139880,0,0
695,8,2,5,5,9900,1,81,1,999,17,7,7,1,0,25990,1,0
608,12,5,5,5,79500,1,103,1,1364,11,5,7,1,2,12460,6,0
786,18,5,6,4,88336,0,150,0,1968,4,5,12,1,1,45990,5,0
260,8,5,5,4,125158,1,293,0,6162,13,5,1,1,1,41900,15,0
430,13,5,5,5,66877,1,180,0,1950,4,8,12,1,3,36950,5,0
30,12,5,5,4,50000,1,184,0,2967,4,5,1,1,1,28880,11,0
331,8,5,5,5,54100,1,132,0,1999,4,8,1,5,1,41990,3,0
426,13,5,5,5,100000,1,125,0,2143,4,5,7,4,3,25700,5,0
698,13,5,5,5,106200,1,180,0,1984,29,8,7,1,5,26500,4,0
666,18,5,5,4,99910,1,84,1,1197,16,5,7,1,0,11888,7,0
212,2,5,4,2,8454,1,87,0,1968,10,5,2,1,2,24480,2,0
606,8,5,5,5,2,0,221,0,1598,21,7,12,1,5,50850,1,0
179,8,4,5,5,350,1,110,0,1498,26,7,1,1,3,35748,1,0
401,9,5,5,5,138226,0,120,1,2143,4,5,12,1,0,34391,4,0
668,18,4,3,5,10,1,100,1,2299,4,7,12,1,0,36950,0,0
767,13,5,5,4,94000,1,140,0,1968,3,5,1,5,0,25590,4,0
401,12,3,5,4,50,1,460,0,1968,10,5,12,1,1,114880,1,0
23,12,5,5,2,125689,1,118,1,1798,11,4,9,1,0,6890,15,-1
698,13,5,5,5,59987,1,140,0,1984,21,5,1,1,1,28860,4,0
796,8,5,5,5,32000,0,147,0,1968,4,7,7,0,1,44460,3,0
795,8,5,5,5,25000,0,110,0,1968,4,5,7,1,0,28970,3,0
100,12,5,5,4,61767,1,195,0,2993,3,6,10,1,1,49499,4,-1
816,8,5,7,5,74987,1,173,0,1969,4,5,7,1,1,53870,3,0
647,4,5,4,2,129776,1,210,1,3746,20,1,1,1,1,82993,28,0
594,10,4,3,4,10,0,75,1,1499,4,7,7,1,0,24998,1,0
276,8,5,5,4,56900,1,100,1,1995,3,5,7,1,0,20899,7,0
358,8,5,4,5,39200,1,90,1,1598,20,5,1,5,0,15990,9,-1
794,8,5,5,5,18000,1,70,1,999,20,5,0,1,0,20774,1,-2
241,8,5,5,5,74987,1,132,0,1997,4,5,1,1,1,23720,5,0
464,12,5,5,4,116200,1,190,0,2987,4,5,9,1,1,33840,7,0
33,8,5,5,5,25755,1,110,0,1968,4,7,10,1,1,37490,2,1
611,8,5,5,5,10000,1,100,0,1968,10,5,10,1,3,29990,2,0
621,12,5,5,4,84380,1,43,1,1468,11,5,1,5,0,15490,-35,0
758,13,5,5,5,68800,1,92,1,1395,20,5,7,1,0,17450,6,-1
421,13,5,5,4,73000,1,140,0,1950,3,7,7,1,3,25990,3,0
594,10,5,3,2,10,0,103,1,2179,3,7,12,1,0,35850,1,0
531,12,5,5,4,86000,0,270,0,2999,20,7,1,0,1,85970,2,0
122,8,5,5,4,36310,1,195,0,2993,3,8,9,1,0,43820,3,0
185,13,3,5,4,0,0,74,1,999,13,7,1,1,0,20990,1,0
660,2,5,5,5,24614,0,56,1,898,16,6,12,1,0,11850,5,0
614,18,5,3,2,4100,1,88,1,2198,3,7,12,4,0,29990,1,-1
797,8,5,5,5,38616,1,210,0,2967,4,8,7,1,0,57965,3,0
188,2,3,5,4,0,0,67,1,999,20,7,10,1,0,19990,1,0
188,8,5,5,5,40263,0,66,1,898,16,6,2,1,0,13450,4,0
497,8,1,5,5,5000,1,190,0,1999,20,5,7,1,1,81870,0,0
655,12,3,5,5,0,1,440,0,1968,10,5,1,1,5,169089,1,0
794,8,5,5,5,10,1,110,0,1498,20,7,10,1,0,31390,0,0
774,8,3,5,5,5,0,81,0,999,20,7,1,1,0,28990,1,0
188,2,3,5,4,0,0,74,1,999,13,7,2,1,0,20290,1,0
242,13,5,5,5,20495,1,140,0,1997,4,7,1,1,5,38980,2,1
62,12,5,5,4,77010,1,103,0,1499,16,5,7,1,0,28500,3,0
88,12,5,5,4,9000,1,190,0,2993,4,5,12,1,5,35840,4,0
589,8,5,5,5,8000,0,116,0,1497,21,7,7,1,1,41490,1,0
411,12,5,5,4,110000,1,100,0,2143,4,5,1,1,1,21880,5,0
413,12,5,5,4,22218,1,165,0,1991,16,8,7,1,1,33880,5,0
497,4,5,5,5,53196,1,180,0,1991,20,8,7,1,1,43950,5,0
496,8,5,5,5,111370,1,150,0,2143,4,6,1,1,1,37950,4,0
35,8,5,5,4,22000,1,140,0,1968,3,8,7,1,3,41890,3,0
495,8,5,5,5,72885,1,143,0,1950,4,7,12,1,3,46950,3,0
775,3,5,4,2,5664,1,110,0,1498,21,7,1,1,0,33497,1,0
688,13,5,5,5,29090,1,110,0,1498,20,7,7,4,0,26580,1,0
344,8,4,5,5,50,1,135,0,1998,10,8,12,3,1,44390,0,0
682,18,5,5,5,86700,1,110,1,1968,3,5,1,1,0,25890,4,-1
302,8,5,5,4,59045,0,125,0,1368,11,5,1,1,0,19890,5,-1
774,8,5,5,5,8416,1,110,0,1498,21,7,12,4,3,27950,2,0
32,8,5,5,4,6106,1,110,0,1498,11,7,2,1,0,29950,1,0
702,13,5,5,4,43590,0,147,0,1968,3,7,7,1,5,38900,2,-1
581,8,4,5,5,15,1,105,0,1598,25,8,7,1,3,29490,0,-3
430,13,5,5,4,99975,1,180,0,1950,4,8,10,1,1,33430,3,0
697,8,5,5,5,68283,0,110,0,1968,4,8,2,1,0,29450,4,0
403,12,5,5,4,133950,1,118,1,2300,11,5,12,5,3,33950,-43,0
775,8,3,5,5,0,0,221,0,1984,27,7,2,1,1,49990,1,0
226,14,5,9,4,111900,1,77,1,1995,4,5,12,1,0,21985,6,0
241,8,5,5,5,111940,1,88,1,1997,4,8,9,1,0,16700,4,0
184,8,3,5,4,44225,0,67,1,999,20,7,12,1,0,20990,1,0
693,8,5,5,5,59,1,109,0,1968,10,5,12,1,0,42490,2,-1
179,8,3,5,5,5,1,287,0,2480,21,7,7,1,1,57770,1,0
64,9,5,5,4,99900,1,105,0,1995,16,4,1,1,0,12900,12,0
462,12,5,5,4,90000,1,225,0,1950,4,5,7,1,3,46480,3,0
752,12,5,5,5,40150,0,180,0,1984,20,7,12,1,0,29788,3,0
243,4,0,5,2,101200,1,154,0,4886,11,5,12,5,1,37999,-43,0
246,8,5,5,4,22462,1,156,0,1996,4,5,7,1,1,43990,2,0
768,13,2,5,5,14215,0,110,0,1498,20,7,10,1,2,35890,1,0
497,8,5,5,5,31350,1,155,0,1991,20,8,2,5,1,50950,3,0
496,8,5,5,4,28035,1,155,0,1991,16,5,10,1,3,32780,6,0
594,10,5,3,5,159000,0,110,1,2299,3,4,6,1,0,11999,10,-1
57,3,5,2,2,10000,0,180,0,1984,11,8,1,1,1,40660,3,0
504,8,1,5,5,4234,1,143,0,1950,10,7,10,1,1,101885,0,0
752,12,5,5,4,36400,0,180,0,1984,20,8,12,1,0,25900,4,-1
317,8,5,5,4,44000,1,130,0,1591,16,5,12,5,2,25990,4,0
182,8,2,5,5,7918,1,96,0,1499,4,7,12,1,5,33890,1,-2
235,2,5,5,4,39500,1,55,1,1084,16,8,7,1,0,14790,2,0
444,3,5,4,2,83626,1,135,0,1796,18,3,1,1,1,19922,15,-1
795,8,5,5,5,67900,0,140,0,1968,4,5,1,1,5,31570,4,0
401,8,5,5,5,50,1,430,0,3982,21,5,1,1,1,229880,1,0
620,10,5,3,5,56218,0,130,1,1968,4,8,12,1,0,36950,3,0
80,12,5,5,5,83980,1,135,0,1998,21,8,1,3,1,34700,4,0
685,8,3,5,5,10,1,110,0,1498,21,7,6,1,0,43498,1,0
83,13,5,5,5,27100,1,190,0,1998,17,5,2,1,0,39580,2,0
332,8,5,5,4,86000,1,250,0,4367,3,5,7,1,1,50950,7,0
819,2,5,2,2,65000,1,52,0,999,16,5,1,1,0,10499,5,0
160,12,4,5,5,20,1,60,1,1199,25,7,12,5,0,17990,0,0
697,8,5,7,4,12835,1,110,0,1498,11,5,10,4,0,35990,4,0
441,13,5,5,5,14229,1,118,0,1332,10,7,1,1,2,41845,2,0
120,8,5,5,4,56309,1,185,0,1998,11,6,1,1,1,39999,4,-1
128,8,1,7,5,11100,1,250,0,2993,4,7,1,3,1,116489,1,-2
454,4,5,5,4,21000,1,320,0,2999,10,8,10,1,1,81990,3,0
684,8,5,5,5,30,1,66,1,999,5,7,12,1,0,22900,1,-2
83,13,5,5,4,25115,1,190,0,1998,11,6,2,3,1,34999,4,0
685,8,5,5,5,53924,1,140,0,1968,4,5,0,1,1,25750,6,-1
607,8,2,5,5,8000,1,220,0,1598,10,5,12,5,5,56990,0,-3
250,18,3,8,5,1,1,112,1,1996,10,7,2,1,1,46707,1,0
419,12,5,5,5,4728,1,100,0,1332,16,8,10,1,2,31485,1,0
64,12,5,4,2,131800,1,105,0,1995,3,4,1,1,4,10500,13,0
95,12,5,5,4,31900,0,185,0,1998,10,5,1,5,0,32890,4,-1
26,3,5,4,2,99942,0,130,0,1798,18,5,1,1,3,20800,7,0
184,8,3,5,4,0,0,110,0,1332,20,7,12,1,0,26290,1,0
690,8,2,5,5,25,1,140,0,2000,21,7,6,1,3,45990,1,0
637,18,2,5,5,25,1,96,0,1200,21,8,10,1,0,32750,1,0
401,10,1,2,4,5000,1,85,1,1461,4,5,1,1,0,29490,1,0
184,8,3,5,4,0,0,110,0,1332,20,7,10,1,0,25990,1,0
749,17,5,3,4,4000,0,100,0,1968,10,5,12,1,0,34490,3,0
752,12,5,5,5,42301,1,180,0,1984,17,7,9,1,0,32440,3,0
752,13,1,5,5,10530,1,110,0,1968,4,7,12,1,5,34950,1,-2
282,8,5,5,5,116300,1,135,0,1995,4,4,1,1,1,12990,11,0
71,18,1,5,5,2900,0,110,0,1995,4,7,1,5,0,31990,0,0
659,8,3,5,5,100,0,67,1,999,21,7,9,4,0,24987,1,-2
49,4,5,5,4,54275,1,260,0,2995,20,5,9,1,5,41990,6,-1
439,13,5,5,5,40000,1,115,0,1595,20,5,12,1,5,26950,6,0
24,13,1,5,5,49990,1,120,0,1968,4,5,2,1,0,31780,3,0
82,12,5,5,4,78500,1,179,0,1997,11,5,7,5,1,25980,8,-2
36,8,5,5,4,168689,0,171,0,2967,3,3,7,3,1,14950,17,0
23,12,5,5,4,36700,1,110,1,1498,11,8,1,1,2,20860,4,0
251,9,5,3,4,100000,1,125,1,1995,3,5,1,1,3,26763,6,0
440,13,1,5,5,8088,1,140,0,1950,4,7,10,1,2,40995,1,0
464,13,5,5,4,329000,1,170,0,2987,3,4,4,3,1,11999,13,0
602,2,2,5,5,9027,1,74,0,1199,26,7,10,1,0,20990,1,0
526,18,5,5,4,60000,1,140,0,2987,4,4,1,1,1,22880,12,0
188,2,3,5,4,0,0,74,1,999,13,7,8,1,0,20490,1,0
775,8,5,5,5,82385,1,85,1,1968,4,7,12,1,0,23990,2,0
